transaction_id,accm_txn_complete_time
5143,5/24/2022
6667,5/27/2022
10479,5/27/2022
10560,5/31/2022
10647,5/27/2022
11123,5/25/2022
11511,5/25/2022
11541,5/25/2022
12597,5/30/2022
13454,5/26/2022
14514,5/26/2022
14558,5/28/2022
15010,5/25/2022
15953,5/26/2022
16652,5/29/2022
16823,5/29/2022
17832,5/30/2022
18395,5/29/2022
18697,5/31/2022
18995,5/27/2022
19409,5/26/2022
19808,5/28/2022
180,5/29/2022
919,5/26/2022
960,5/30/2022
1652,5/28/2022
2167,5/29/2022
2488,5/26/2022
2496,5/26/2022
2719,5/29/2022
2823,5/24/2022
2829,5/27/2022
4528,5/31/2022
4895,5/31/2022
5229,5/27/2022
5746,5/26/2022
5757,5/28/2022
6173,5/29/2022
6293,5/26/2022
6535,5/29/2022
6880,5/30/2022
7035,5/27/2022
7367,5/31/2022
8507,5/29/2022
8550,5/27/2022
8879,5/28/2022
9452,5/25/2022
10414,5/28/2022
10732,5/27/2022
10951,5/24/2022
11024,5/26/2022
11098,5/30/2022
12111,5/25/2022
12689,5/25/2022
12745,5/24/2022
13248,5/30/2022
13333,5/24/2022
13991,5/31/2022
14048,5/29/2022
14172,5/25/2022
14245,5/30/2022
14428,5/29/2022
14816,5/31/2022
15248,5/29/2022
15314,5/25/2022
15624,5/24/2022
16550,5/27/2022
17137,5/29/2022
18133,5/26/2022
19598,5/25/2022
19680,5/24/2022
19716,5/29/2022
19764,5/24/2022
43,5/25/2022
1034,5/31/2022
1813,5/24/2022
2993,5/27/2022
3667,5/27/2022
3733,5/31/2022
4366,5/27/2022
6284,5/25/2022
6341,5/28/2022
7848,5/26/2022
7916,5/25/2022
9465,5/29/2022
9748,5/27/2022
9846,5/27/2022
9976,5/31/2022
10570,5/25/2022
10837,5/31/2022
11117,5/29/2022
12387,5/31/2022
14461,5/24/2022
14556,5/24/2022
14667,5/27/2022
14785,5/31/2022
15428,5/29/2022
15738,5/30/2022
15810,5/31/2022
16055,5/31/2022
16169,5/28/2022
16999,5/26/2022
17166,5/31/2022
17436,5/31/2022
18824,5/24/2022
19014,5/24/2022
19365,5/26/2022
127,5/27/2022
227,5/26/2022
619,5/30/2022
996,5/31/2022
1919,5/29/2022
1940,5/24/2022
2469,5/25/2022
4157,5/24/2022
4941,5/30/2022
5571,5/31/2022
6037,5/25/2022
6228,5/29/2022
7457,5/25/2022
7753,5/28/2022
7786,5/28/2022
8234,5/27/2022
8680,5/25/2022
8711,5/29/2022
8722,5/30/2022
9352,5/28/2022
9371,5/30/2022
9599,5/31/2022
10090,5/26/2022
10492,5/26/2022
10899,5/28/2022
10979,5/26/2022
11059,5/27/2022
11830,5/30/2022
12432,5/26/2022
13815,5/25/2022
14446,5/24/2022
15139,5/30/2022
15612,5/31/2022
15952,5/25/2022
16388,5/30/2022
16705,5/29/2022
17897,5/29/2022
18354,5/25/2022
18818,5/31/2022
19093,5/30/2022
19103,5/27/2022
30,5/29/2022
481,5/31/2022
1099,5/28/2022
1548,5/24/2022
3038,5/25/2022
3158,5/26/2022
3161,5/26/2022
4342,5/30/2022
4361,5/26/2022
5993,5/30/2022
6235,5/27/2022
6576,5/29/2022
6607,5/29/2022
6645,5/31/2022
7578,5/28/2022
7734,5/29/2022
7857,5/24/2022
8263,5/24/2022
8434,5/28/2022
8546,5/31/2022
9196,5/27/2022
9429,5/31/2022
9864,5/29/2022
9918,5/26/2022
10108,5/30/2022
10110,5/25/2022
10503,5/30/2022
11194,5/31/2022
11352,5/27/2022
11448,5/26/2022
11993,5/29/2022
12225,5/25/2022
12333,5/28/2022
13341,5/31/2022
13568,5/28/2022
13869,5/29/2022
13878,5/30/2022
14063,5/24/2022
15816,5/29/2022
15956,5/26/2022
16363,5/26/2022
17261,5/24/2022
18629,5/30/2022
19053,5/25/2022
19092,5/27/2022
296,5/24/2022
342,5/27/2022
833,5/27/2022
1612,5/27/2022
2389,5/31/2022
2900,5/25/2022
3283,5/29/2022
3330,5/25/2022
3672,5/24/2022
3798,5/26/2022
5302,5/25/2022
5538,5/25/2022
6224,5/27/2022
6366,5/24/2022
6370,5/29/2022
6516,5/29/2022
7075,5/27/2022
7254,5/30/2022
8202,5/29/2022
8717,5/24/2022
9207,5/28/2022
9250,5/30/2022
10282,5/24/2022
10366,5/31/2022
11665,5/31/2022
12404,5/30/2022
13883,5/25/2022
13935,5/30/2022
13949,5/28/2022
14119,5/31/2022
15083,5/31/2022
15459,5/25/2022
15562,5/31/2022
15620,5/25/2022
16341,5/30/2022
16546,5/30/2022
16847,5/27/2022
17366,5/25/2022
19145,5/26/2022
19483,5/31/2022
19868,5/28/2022
229,5/27/2022
771,5/28/2022
859,5/26/2022
1763,5/28/2022
2828,5/24/2022
4359,5/27/2022
5130,5/29/2022
6536,5/28/2022
6849,5/24/2022
7049,5/28/2022
8001,5/30/2022
8100,5/24/2022
8836,5/30/2022
9506,5/28/2022
9561,5/24/2022
9889,5/24/2022
10766,5/27/2022
10985,5/28/2022
12163,5/31/2022
12271,5/31/2022
13443,5/27/2022
14103,5/31/2022
14894,5/30/2022
15114,5/29/2022
15162,5/25/2022
15457,5/28/2022
15791,5/29/2022
15890,5/27/2022
16311,5/28/2022
16417,5/26/2022
16628,5/25/2022
16703,5/26/2022
16988,5/26/2022
17081,5/25/2022
17154,5/30/2022
18479,5/29/2022
19192,5/29/2022
19614,5/28/2022
19812,5/25/2022
19915,5/29/2022
398,5/31/2022
1171,5/28/2022
1506,5/24/2022
1560,5/31/2022
1760,5/31/2022
2107,5/26/2022
2686,5/26/2022
2879,5/25/2022
3006,5/28/2022
3012,5/31/2022
3453,5/25/2022
3742,5/29/2022
4652,5/26/2022
6047,5/25/2022
6391,5/24/2022
6719,5/27/2022
7698,5/28/2022
9208,5/29/2022
9811,5/31/2022
9933,5/30/2022
10262,5/29/2022
11457,5/25/2022
12322,5/28/2022
13459,5/28/2022
14117,5/29/2022
15052,5/31/2022
15579,5/26/2022
16608,5/24/2022
16855,5/28/2022
16873,5/24/2022
17663,5/26/2022
18602,5/24/2022
19458,5/31/2022
237,5/25/2022
629,5/27/2022
651,5/31/2022
837,5/27/2022
3085,5/24/2022
3595,5/31/2022
3915,5/29/2022
4161,5/24/2022
4626,5/24/2022
5388,5/28/2022
5633,5/25/2022
6396,5/29/2022
6721,5/31/2022
7124,5/25/2022
7273,5/30/2022
7816,5/28/2022
8110,5/24/2022
8646,5/27/2022
9412,5/24/2022
10970,5/30/2022
11032,5/25/2022
11259,5/31/2022
11694,5/29/2022
11782,5/29/2022
11877,5/28/2022
12194,5/26/2022
13412,5/28/2022
13751,5/26/2022
14595,5/31/2022
14973,5/25/2022
16843,5/31/2022
17922,5/30/2022
18034,5/29/2022
19216,5/31/2022
19596,5/29/2022
76,5/26/2022
226,5/30/2022
434,5/26/2022
504,5/28/2022
1734,5/26/2022
2338,5/24/2022
3482,5/30/2022
3647,5/27/2022
4533,5/28/2022
5299,5/27/2022
5383,5/29/2022
6334,5/30/2022
6360,5/26/2022
6738,5/30/2022
7158,5/27/2022
7342,5/25/2022
9179,5/28/2022
9275,5/26/2022
9434,5/26/2022
9621,5/24/2022
10277,5/30/2022
11517,5/31/2022
14643,5/29/2022
14724,5/31/2022
16446,5/27/2022
16475,5/28/2022
16697,5/29/2022
16712,5/27/2022
17160,5/26/2022
17564,5/26/2022
18189,5/25/2022
19366,5/25/2022
19510,5/30/2022
19789,5/27/2022
567,5/28/2022
936,5/31/2022
1379,5/28/2022
1746,5/31/2022
2063,5/27/2022
2072,5/30/2022
2235,5/27/2022
2485,5/26/2022
2489,5/29/2022
2808,5/30/2022
3465,5/28/2022
3823,5/28/2022
3843,5/27/2022
4443,5/29/2022
6827,5/27/2022
7605,5/29/2022
7634,5/26/2022
8350,5/31/2022
8597,5/26/2022
8923,5/29/2022
10433,5/27/2022
10701,5/30/2022
10829,5/24/2022
10976,5/31/2022
11015,5/31/2022
11201,5/31/2022
11300,5/31/2022
12600,5/25/2022
12734,5/28/2022
13846,5/24/2022
14313,5/25/2022
14658,5/24/2022
14662,5/24/2022
15146,5/26/2022
16586,5/27/2022
16786,5/26/2022
16910,5/27/2022
17302,5/28/2022
17759,5/28/2022
17899,5/27/2022
18063,5/28/2022
18205,5/25/2022
18439,5/31/2022
19246,5/24/2022
19284,5/30/2022
6,5/27/2022
614,5/24/2022
858,5/29/2022
1311,5/27/2022
1758,5/29/2022
2700,5/30/2022
2903,5/27/2022
4140,5/30/2022
4417,5/26/2022
4450,5/29/2022
4921,5/30/2022
4985,5/24/2022
5290,5/26/2022
7769,5/25/2022
7822,5/24/2022
8091,5/25/2022
8254,5/24/2022
8450,5/28/2022
9594,5/31/2022
10207,5/31/2022
10883,5/30/2022
10982,5/24/2022
11136,5/29/2022
11765,5/29/2022
12006,5/27/2022
12034,5/29/2022
12635,5/24/2022
13117,5/24/2022
13337,5/24/2022
14521,5/26/2022
15351,5/28/2022
16181,5/26/2022
16273,5/31/2022
16576,5/24/2022
16758,5/28/2022
17094,5/26/2022
17128,5/24/2022
17358,5/27/2022
17765,5/27/2022
17819,5/25/2022
17892,5/27/2022
18373,5/29/2022
19489,5/24/2022
19761,5/29/2022
311,5/26/2022
374,5/29/2022
410,5/29/2022
863,5/27/2022
2429,5/24/2022
2666,5/27/2022
3446,5/30/2022
3907,5/25/2022
4327,5/31/2022
5000,5/29/2022
5435,5/26/2022
5593,5/26/2022
5839,5/31/2022
6397,5/24/2022
6694,5/27/2022
8113,5/24/2022
8492,5/28/2022
8601,5/25/2022
8776,5/31/2022
8863,5/28/2022
9769,5/28/2022
11011,5/27/2022
11276,5/30/2022
12279,5/24/2022
12871,5/25/2022
13665,5/24/2022
13950,5/25/2022
14777,5/28/2022
16752,5/25/2022
17158,5/31/2022
17615,5/31/2022
18002,5/27/2022
18570,5/27/2022
1150,5/24/2022
1736,5/30/2022
2979,5/25/2022
3004,5/28/2022
3131,5/27/2022
4007,5/28/2022
4722,5/30/2022
6233,5/26/2022
6422,5/28/2022
7167,5/26/2022
8013,5/24/2022
8777,5/26/2022
9467,5/28/2022
9483,5/25/2022
12292,5/27/2022
12491,5/25/2022
13131,5/29/2022
13574,5/29/2022
14057,5/24/2022
14409,5/28/2022
14955,5/30/2022
15142,5/31/2022
15309,5/27/2022
15371,5/30/2022
15987,5/29/2022
16064,5/28/2022
16101,5/25/2022
16294,5/30/2022
16821,5/27/2022
17445,5/28/2022
17571,5/29/2022
18623,5/26/2022
19881,5/31/2022
123,5/24/2022
647,5/26/2022
1868,5/25/2022
2890,5/27/2022
3761,5/24/2022
4152,5/31/2022
4745,5/26/2022
5160,5/31/2022
6093,5/29/2022
6643,5/26/2022
6735,5/24/2022
7059,5/28/2022
7517,5/30/2022
7569,5/26/2022
7723,5/28/2022
7859,5/24/2022
8875,5/24/2022
8961,5/28/2022
9038,5/26/2022
9882,5/24/2022
10975,5/25/2022
11596,5/26/2022
12425,5/29/2022
12706,5/29/2022
13019,5/25/2022
13475,5/26/2022
14360,5/25/2022
14745,5/29/2022
15986,5/27/2022
16683,5/27/2022
17251,5/28/2022
17319,5/30/2022
17690,5/29/2022
17776,5/26/2022
18352,5/27/2022
19293,5/29/2022
19956,5/31/2022
922,5/31/2022
1076,5/30/2022
1121,5/31/2022
1252,5/29/2022
1631,5/26/2022
2354,5/30/2022
3050,5/31/2022
3346,5/25/2022
3431,5/26/2022
3592,5/24/2022
4126,5/25/2022
4976,5/27/2022
6078,5/30/2022
6079,5/25/2022
9712,5/30/2022
11204,5/28/2022
11342,5/24/2022
12049,5/25/2022
12492,5/25/2022
12523,5/27/2022
12943,5/26/2022
13789,5/26/2022
13797,5/27/2022
14067,5/26/2022
14260,5/26/2022
14384,5/26/2022
14404,5/25/2022
15074,5/29/2022
15483,5/30/2022
15910,5/29/2022
16485,5/26/2022
17442,5/30/2022
18327,5/28/2022
18362,5/28/2022
18555,5/27/2022
19980,5/31/2022
379,5/27/2022
424,5/26/2022
1715,5/25/2022
2126,5/29/2022
2368,5/25/2022
3218,5/28/2022
4224,5/27/2022
4794,5/29/2022
4826,5/30/2022
4911,5/26/2022
5644,5/29/2022
6109,5/29/2022
6120,5/25/2022
6577,5/27/2022
6813,5/24/2022
7632,5/26/2022
7713,5/28/2022
8140,5/29/2022
8617,5/31/2022
9022,5/24/2022
9241,5/29/2022
9306,5/24/2022
9581,5/27/2022
9998,5/30/2022
10270,5/28/2022
10885,5/29/2022
11157,5/25/2022
11254,5/31/2022
12365,5/31/2022
13911,5/27/2022
14357,5/24/2022
16743,5/30/2022
17906,5/30/2022
18082,5/26/2022
18521,5/25/2022
18720,5/25/2022
2021,5/25/2022
2307,5/31/2022
3005,5/25/2022
3951,5/29/2022
3953,5/29/2022
4063,5/29/2022
4201,5/27/2022
5465,5/24/2022
5739,5/27/2022
6240,5/31/2022
6248,5/31/2022
7337,5/30/2022
7519,5/31/2022
8117,5/30/2022
8174,5/26/2022
8613,5/24/2022
11033,5/24/2022
11050,5/24/2022
11530,5/29/2022
11646,5/25/2022
11726,5/31/2022
12155,5/27/2022
12421,5/24/2022
12424,5/30/2022
12534,5/28/2022
13406,5/26/2022
13541,5/24/2022
13998,5/27/2022
14151,5/30/2022
14192,5/29/2022
14873,5/28/2022
15224,5/29/2022
15527,5/24/2022
15704,5/25/2022
16252,5/27/2022
16348,5/27/2022
16496,5/25/2022
16904,5/29/2022
17341,5/30/2022
18754,5/26/2022
19313,5/25/2022
19850,5/24/2022
158,5/31/2022
623,5/26/2022
1319,5/27/2022
1620,5/24/2022
1693,5/26/2022
3974,5/30/2022
4172,5/29/2022
4622,5/25/2022
5087,5/24/2022
5178,5/28/2022
6730,5/24/2022
6936,5/30/2022
7084,5/29/2022
7252,5/30/2022
8101,5/25/2022
8442,5/31/2022
11648,5/30/2022
11780,5/25/2022
12894,5/24/2022
13078,5/24/2022
13387,5/24/2022
13709,5/30/2022
13821,5/31/2022
13928,5/29/2022
14616,5/27/2022
14680,5/28/2022
14692,5/29/2022
14900,5/26/2022
15101,5/28/2022
15230,5/24/2022
15232,5/29/2022
15564,5/31/2022
15992,5/24/2022
16006,5/30/2022
16270,5/30/2022
16977,5/31/2022
17531,5/27/2022
17658,5/26/2022
19326,5/26/2022
19345,5/31/2022
19719,5/26/2022
19787,5/27/2022
19841,5/25/2022
19859,5/25/2022
19945,5/24/2022
34,5/26/2022
847,5/29/2022
1020,5/25/2022
1288,5/28/2022
1873,5/31/2022
2064,5/24/2022
2264,5/25/2022
2524,5/27/2022
2687,5/26/2022
3415,5/25/2022
3572,5/28/2022
4328,5/28/2022
4516,5/27/2022
4710,5/31/2022
6025,5/28/2022
6323,5/30/2022
6480,5/26/2022
6539,5/24/2022
7374,5/27/2022
7541,5/29/2022
7785,5/24/2022
7864,5/31/2022
8458,5/25/2022
8496,5/25/2022
8511,5/31/2022
9675,5/27/2022
9972,5/29/2022
10810,5/30/2022
10884,5/28/2022
10917,5/28/2022
11000,5/31/2022
11084,5/25/2022
12140,5/31/2022
13485,5/30/2022
13735,5/26/2022
14256,5/31/2022
14719,5/29/2022
14882,5/30/2022
17088,5/24/2022
17793,5/25/2022
17804,5/28/2022
18416,5/30/2022
18828,5/29/2022
19553,5/28/2022
19948,5/29/2022
397,5/29/2022
1134,5/27/2022
1437,5/24/2022
2181,5/28/2022
2566,5/31/2022
2871,5/26/2022
3139,5/27/2022
3425,5/31/2022
3841,5/31/2022
3961,5/31/2022
4706,5/26/2022
5234,5/29/2022
5382,5/30/2022
5400,5/26/2022
5559,5/26/2022
6851,5/25/2022
7454,5/24/2022
7561,5/28/2022
9299,5/27/2022
10195,5/27/2022
10464,5/24/2022
10716,5/27/2022
11186,5/29/2022
11474,5/26/2022
11724,5/24/2022
12167,5/31/2022
12191,5/29/2022
12961,5/31/2022
13272,5/28/2022
13276,5/24/2022
13770,5/30/2022
13963,5/29/2022
14910,5/31/2022
17367,5/26/2022
17487,5/29/2022
18116,5/26/2022
19119,5/26/2022
19708,5/29/2022
19747,5/26/2022
13,5/24/2022
95,5/31/2022
128,5/30/2022
1285,5/26/2022
1535,5/26/2022
2249,5/28/2022
3174,5/29/2022
3744,5/27/2022
4106,5/25/2022
4312,5/27/2022
4732,5/24/2022
5268,5/30/2022
5710,5/30/2022
6297,5/25/2022
6788,5/29/2022
7248,5/30/2022
7603,5/29/2022
8294,5/29/2022
8362,5/28/2022
9649,5/28/2022
10512,5/31/2022
10733,5/29/2022
10843,5/30/2022
10910,5/31/2022
11265,5/28/2022
12363,5/27/2022
12611,5/26/2022
12665,5/27/2022
13134,5/28/2022
13139,5/24/2022
13220,5/28/2022
13237,5/25/2022
13890,5/28/2022
14302,5/31/2022
14506,5/28/2022
15654,5/29/2022
16527,5/30/2022
16875,5/31/2022
16956,5/31/2022
17055,5/30/2022
17590,5/30/2022
17782,5/30/2022
18249,5/27/2022
19656,5/26/2022
19779,5/29/2022
1,5/26/2022
441,5/31/2022
1114,5/29/2022
1226,5/26/2022
2396,5/24/2022
3400,5/31/2022
3649,5/29/2022
3774,5/30/2022
4415,5/26/2022
5253,5/29/2022
5271,5/25/2022
5671,5/26/2022
6314,5/29/2022
6377,5/27/2022
6603,5/24/2022
6727,5/27/2022
7097,5/27/2022
7514,5/31/2022
7883,5/27/2022
8433,5/26/2022
9059,5/29/2022
9542,5/29/2022
9667,5/27/2022
9701,5/26/2022
10077,5/28/2022
10084,5/29/2022
10111,5/27/2022
11374,5/24/2022
11525,5/25/2022
12222,5/31/2022
12513,5/30/2022
12525,5/30/2022
12605,5/27/2022
12812,5/29/2022
12843,5/30/2022
12993,5/30/2022
16490,5/28/2022
17022,5/27/2022
17361,5/25/2022
17382,5/30/2022
18202,5/26/2022
18698,5/24/2022
19512,5/30/2022
19830,5/24/2022
61,5/25/2022
886,5/27/2022
1323,5/29/2022
2315,5/30/2022
2347,5/27/2022
2911,5/28/2022
3447,5/28/2022
3515,5/31/2022
4136,5/25/2022
5373,5/27/2022
6052,5/30/2022
6994,5/24/2022
7055,5/28/2022
7343,5/31/2022
7588,5/27/2022
7861,5/25/2022
9266,5/28/2022
10309,5/31/2022
12329,5/28/2022
13202,5/31/2022
13558,5/30/2022
13767,5/29/2022
13783,5/30/2022
14478,5/31/2022
14665,5/26/2022
15217,5/30/2022
15637,5/25/2022
15793,5/30/2022
15870,5/30/2022
16231,5/31/2022
17930,5/28/2022
17985,5/27/2022
18115,5/29/2022
19125,5/31/2022
19416,5/27/2022
19665,5/30/2022
66,5/27/2022
717,5/24/2022
1419,5/26/2022
1604,5/28/2022
1862,5/30/2022
1992,5/27/2022
2069,5/24/2022
2101,5/26/2022
2499,5/29/2022
4426,5/25/2022
5279,5/25/2022
5335,5/28/2022
6085,5/25/2022
6394,5/29/2022
7480,5/29/2022
7980,5/29/2022
8090,5/29/2022
8814,5/24/2022
9393,5/27/2022
10409,5/28/2022
10815,5/24/2022
13230,5/28/2022
13951,5/24/2022
14494,5/26/2022
14540,5/27/2022
15220,5/24/2022
15678,5/24/2022
15853,5/28/2022
15911,5/25/2022
16144,5/30/2022
16207,5/30/2022
16545,5/29/2022
17126,5/25/2022
17263,5/24/2022
17684,5/30/2022
17909,5/28/2022
17976,5/26/2022
18152,5/30/2022
18447,5/29/2022
19342,5/27/2022
558,5/26/2022
743,5/26/2022
860,5/30/2022
1026,5/27/2022
1109,5/31/2022
1169,5/25/2022
1279,5/25/2022
2503,5/24/2022
2908,5/26/2022
3002,5/24/2022
3024,5/25/2022
3179,5/24/2022
3438,5/24/2022
3877,5/28/2022
3985,5/27/2022
4329,5/31/2022
5219,5/27/2022
5510,5/27/2022
5656,5/27/2022
5902,5/28/2022
5910,5/26/2022
6158,5/29/2022
6384,5/25/2022
6401,5/30/2022
6617,5/26/2022
6840,5/31/2022
7355,5/25/2022
8076,5/25/2022
8333,5/26/2022
8385,5/29/2022
8937,5/26/2022
9890,5/27/2022
10122,5/26/2022
10171,5/24/2022
10940,5/29/2022
11076,5/31/2022
11261,5/26/2022
13936,5/31/2022
14530,5/28/2022
14617,5/30/2022
14808,5/27/2022
15245,5/28/2022
15859,5/30/2022
16544,5/29/2022
16566,5/27/2022
16963,5/27/2022
17206,5/25/2022
17422,5/29/2022
18339,5/31/2022
19383,5/29/2022
19471,5/29/2022
1128,5/31/2022
2076,5/27/2022
2444,5/30/2022
2462,5/27/2022
3152,5/30/2022
4193,5/27/2022
4679,5/28/2022
5023,5/25/2022
5679,5/25/2022
9901,5/31/2022
10231,5/31/2022
10399,5/30/2022
11923,5/28/2022
12097,5/31/2022
12203,5/26/2022
12463,5/26/2022
13328,5/31/2022
13381,5/25/2022
13424,5/29/2022
13589,5/29/2022
13833,5/28/2022
14736,5/28/2022
16755,5/26/2022
17869,5/29/2022
17947,5/27/2022
18237,5/26/2022
18553,5/25/2022
18605,5/24/2022
18735,5/28/2022
19122,5/25/2022
19315,5/27/2022
119,5/27/2022
1346,5/31/2022
1366,5/26/2022
1473,5/31/2022
2438,5/29/2022
2486,5/30/2022
2505,5/28/2022
2873,5/24/2022
2984,5/25/2022
3623,5/28/2022
5761,5/27/2022
5866,5/31/2022
6155,5/27/2022
6916,5/27/2022
7471,5/29/2022
8396,5/29/2022
8491,5/31/2022
8793,5/29/2022
9767,5/28/2022
9908,5/27/2022
10234,5/25/2022
10760,5/28/2022
10860,5/24/2022
10887,5/29/2022
11001,5/29/2022
11137,5/30/2022
11312,5/26/2022
11944,5/30/2022
11986,5/27/2022
13180,5/25/2022
13761,5/28/2022
14212,5/31/2022
14592,5/24/2022
15540,5/30/2022
15868,5/25/2022
16088,5/28/2022
16613,5/28/2022
17509,5/28/2022
19062,5/27/2022
912,5/27/2022
1281,5/28/2022
1858,5/27/2022
2753,5/27/2022
3517,5/28/2022
3759,5/27/2022
4005,5/27/2022
4885,5/26/2022
5089,5/25/2022
6547,5/28/2022
7833,5/25/2022
8141,5/26/2022
8347,5/30/2022
9592,5/26/2022
10044,5/24/2022
10206,5/29/2022
10238,5/24/2022
12158,5/31/2022
12280,5/27/2022
12575,5/30/2022
12651,5/30/2022
12798,5/25/2022
13277,5/26/2022
13841,5/26/2022
15284,5/24/2022
15412,5/26/2022
15632,5/28/2022
16425,5/29/2022
16835,5/29/2022
16964,5/24/2022
17742,5/27/2022
17895,5/27/2022
17994,5/29/2022
18397,5/30/2022
18894,5/27/2022
32,5/24/2022
182,5/27/2022
1239,5/30/2022
2725,5/28/2022
3117,5/26/2022
3848,5/27/2022
4252,5/30/2022
4887,5/25/2022
5568,5/25/2022
5867,5/30/2022
6435,5/24/2022
6457,5/30/2022
6700,5/28/2022
7019,5/30/2022
7134,5/27/2022
7884,5/29/2022
7909,5/27/2022
8189,5/25/2022
8558,5/24/2022
8656,5/30/2022
10155,5/28/2022
10284,5/25/2022
10653,5/30/2022
10734,5/28/2022
11431,5/27/2022
11824,5/24/2022
12028,5/25/2022
12355,5/26/2022
12532,5/30/2022
12623,5/26/2022
12683,5/25/2022
13287,5/29/2022
14809,5/24/2022
14853,5/25/2022
15062,5/28/2022
15253,5/25/2022
15358,5/30/2022
15603,5/28/2022
16109,5/28/2022
16190,5/30/2022
16502,5/30/2022
17656,5/31/2022
17880,5/29/2022
17900,5/27/2022
18231,5/30/2022
18359,5/28/2022
18456,5/27/2022
18916,5/25/2022
19036,5/31/2022
19247,5/25/2022
403,5/29/2022
628,5/30/2022
807,5/26/2022
1349,5/31/2022
2228,5/28/2022
4040,5/27/2022
5128,5/26/2022
6147,5/28/2022
6202,5/31/2022
7219,5/28/2022
7989,5/25/2022
8246,5/25/2022
8689,5/27/2022
9964,5/31/2022
10085,5/28/2022
10651,5/26/2022
10670,5/30/2022
12196,5/29/2022
12671,5/27/2022
12845,5/29/2022
13418,5/27/2022
13569,5/25/2022
13641,5/30/2022
13817,5/31/2022
13838,5/29/2022
13954,5/28/2022
15297,5/28/2022
15303,5/31/2022
15507,5/27/2022
16658,5/26/2022
16937,5/29/2022
17298,5/24/2022
17399,5/24/2022
17477,5/31/2022
17563,5/31/2022
17662,5/31/2022
18631,5/24/2022
19243,5/31/2022
19711,5/29/2022
666,5/26/2022
1017,5/26/2022
1173,5/29/2022
1417,5/31/2022
3427,5/29/2022
4056,5/24/2022
4322,5/31/2022
4691,5/31/2022
4853,5/30/2022
4855,5/26/2022
5301,5/25/2022
5516,5/24/2022
6298,5/31/2022
6887,5/31/2022
7496,5/31/2022
7907,5/28/2022
8650,5/25/2022
8905,5/26/2022
9848,5/25/2022
10188,5/28/2022
10542,5/24/2022
10622,5/27/2022
11278,5/24/2022
11555,5/24/2022
12123,5/24/2022
12164,5/29/2022
12386,5/26/2022
13619,5/27/2022
14046,5/28/2022
14328,5/27/2022
14450,5/30/2022
15091,5/25/2022
15674,5/28/2022
15742,5/25/2022
15869,5/27/2022
16526,5/30/2022
16898,5/24/2022
16978,5/31/2022
17076,5/27/2022
17446,5/31/2022
18751,5/28/2022
19485,5/31/2022
19961,5/30/2022
59,5/28/2022
106,5/28/2022
483,5/29/2022
1389,5/27/2022
1431,5/30/2022
1896,5/30/2022
2761,5/30/2022
3003,5/28/2022
3041,5/30/2022
4026,5/25/2022
4609,5/25/2022
4720,5/30/2022
5509,5/30/2022
5657,5/28/2022
5780,5/26/2022
7038,5/24/2022
7708,5/30/2022
7986,5/27/2022
8130,5/24/2022
8537,5/24/2022
8541,5/25/2022
8840,5/30/2022
9222,5/25/2022
11288,5/28/2022
11590,5/29/2022
11800,5/30/2022
12165,5/30/2022
12248,5/27/2022
12730,5/28/2022
13072,5/28/2022
13247,5/29/2022
14750,5/26/2022
14952,5/26/2022
15144,5/25/2022
15435,5/24/2022
16334,5/26/2022
16419,5/30/2022
17195,5/28/2022
17786,5/28/2022
17929,5/31/2022
18532,5/24/2022
19142,5/30/2022
19457,5/26/2022
637,5/28/2022
1303,5/29/2022
1623,5/24/2022
1662,5/27/2022
1872,5/28/2022
2102,5/27/2022
2852,5/29/2022
4560,5/30/2022
4587,5/25/2022
4905,5/26/2022
5015,5/26/2022
5155,5/24/2022
5394,5/29/2022
5523,5/28/2022
5565,5/29/2022
6313,5/25/2022
6388,5/26/2022
7061,5/27/2022
7099,5/26/2022
7966,5/25/2022
8131,5/31/2022
8186,5/30/2022
8241,5/27/2022
8373,5/27/2022
8818,5/29/2022
9002,5/30/2022
9381,5/30/2022
9694,5/31/2022
9724,5/29/2022
9731,5/24/2022
9773,5/25/2022
9786,5/29/2022
10791,5/27/2022
10907,5/25/2022
11661,5/29/2022
11731,5/27/2022
11967,5/28/2022
12106,5/31/2022
12573,5/30/2022
13121,5/26/2022
13545,5/29/2022
14743,5/27/2022
15048,5/29/2022
15176,5/27/2022
15225,5/26/2022
15536,5/29/2022
15861,5/26/2022
16024,5/31/2022
16447,5/28/2022
16860,5/29/2022
17205,5/24/2022
17980,5/27/2022
18430,5/28/2022
18603,5/25/2022
18696,5/31/2022
18928,5/31/2022
18998,5/29/2022
19356,5/27/2022
19700,5/27/2022
270,5/26/2022
1331,5/24/2022
3886,5/25/2022
4424,5/27/2022
4630,5/26/2022
4801,5/28/2022
4883,5/26/2022
5031,5/31/2022
5048,5/24/2022
5241,5/27/2022
5933,5/26/2022
6956,5/29/2022
7073,5/31/2022
7640,5/29/2022
9587,5/24/2022
9793,5/28/2022
9937,5/26/2022
10113,5/29/2022
11383,5/29/2022
11919,5/29/2022
12556,5/31/2022
12571,5/27/2022
13233,5/31/2022
13399,5/30/2022
13587,5/28/2022
14356,5/25/2022
14663,5/31/2022
14892,5/31/2022
15311,5/28/2022
15814,5/25/2022
16342,5/30/2022
16987,5/27/2022
17885,5/29/2022
18767,5/24/2022
19121,5/27/2022
19507,5/24/2022
431,5/27/2022
782,5/28/2022
856,5/26/2022
