transaction_id,customer_id,product_id,transaction_date,Transaction Month,online_order,order_status,standard_cost,product_first_sold_date,Profit,list_price,product_line,product_class,product_size
13984,284,38,4/19/2017,April,FALSE,Approved,388.92,11/7/1991,1702.55,2091.47,Standard,medium,large
14012,3127,3,4/19/2017,April,FALSE,Approved,388.92,9/15/2012,1702.55,2091.47,Standard,medium,large
14186,347,3,4/19/2017,April,FALSE,Approved,388.92,4/10/2012,1702.55,2091.47,Standard,medium,large
14748,1109,56,4/19/2017,April,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
15237,2290,10,4/19/2017,April,TRUE,Approved,363.25,12/7/2005,1103.43,1466.68,Touring,medium,medium
15342,890,15,4/19/2017,April,TRUE,Approved,748.9,3/8/2009,209.84,958.74,Standard,low,medium
15524,994,10,4/19/2017,April,TRUE,Approved,363.25,8/17/2004,1103.43,1466.68,Touring,medium,medium
15951,1531,50,4/19/2017,April,FALSE,Approved,131.92,2/16/2003,43.97,175.89,Standard,medium,small
16177,1917,54,4/19/2017,April,FALSE,Approved,13.44,10/18/2015,1279.4,1292.84,Standard,medium,medium
16237,517,69,4/19/2017,April,FALSE,Approved,594.68,4/11/2015,198.22,792.9,Road,medium,medium
17037,1672,12,4/19/2017,April,FALSE,Approved,161.6,3/8/2009,1069.55,1231.15,Standard,medium,medium
19278,139,3,4/19/2017,April,TRUE,Approved,388.92,9/15/2012,1702.55,2091.47,Standard,medium,large
659,2240,0,4/18/2017,April,TRUE,Approved,45.26,11/10/1991,15.08,60.34,Standard,medium,medium
1139,1269,61,4/18/2017,April,FALSE,Approved,521.94,9/16/2013,64.51,586.45,Standard,medium,small
1619,2024,17,4/18/2017,April,FALSE,Approved,614.8,3/12/2013,409.86,1024.66,Standard,high,medium
1831,330,56,4/18/2017,April,FALSE,Approved,612.88,2/16/2003,75.75,688.63,Mountain,low,small
1832,2879,72,4/18/2017,April,TRUE,Approved,270.3,7/25/2004,90.1,360.4,Standard,medium,medium
2399,200,32,4/18/2017,April,FALSE,Approved,211.37,2/2/2006,431.33,642.7,Standard,medium,medium
2611,739,78,4/18/2017,April,TRUE,Approved,709.48,7/25/2004,1055.82,1765.3,Standard,medium,large
2718,958,0,4/18/2017,April,TRUE,Approved,270.3,12/6/2016,90.1,360.4,Standard,medium,medium
3479,3496,73,4/18/2017,April,TRUE,Approved,333.18,10/10/2014,1612.25,1945.43,Standard,medium,medium
3784,3200,17,4/18/2017,April,TRUE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
4675,205,80,4/18/2017,April,TRUE,Approved,933.84,8/7/2004,139.23,1073.07,Touring,low,medium
4763,2666,67,4/18/2017,April,TRUE,Approved,376.84,10/22/2005,167.21,544.05,Road,medium,medium
4824,1030,71,4/18/2017,April,TRUE,Approved,1105.75,10/24/1995,737.17,1842.92,Standard,high,large
4951,1581,60,4/18/2017,April,TRUE,Approved,1759.85,8/24/2011,217.51,1977.36,Standard,high,small
5142,971,92,4/18/2017,April,FALSE,Approved,260.14,1/21/1991,1630.25,1890.39,Touring,medium,large
5310,404,73,4/18/2017,April,FALSE,Approved,333.18,5/22/2006,1612.25,1945.43,Standard,medium,medium
5880,597,56,4/18/2017,April,FALSE,Approved,137.9,10/4/1997,45.96,183.86,Standard,medium,medium
5954,2015,23,4/18/2017,April,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
6061,3004,89,4/18/2017,April,FALSE,Approved,57.74,7/26/1999,1305.25,1362.99,Touring,medium,large
6364,1362,33,4/18/2017,April,TRUE,Approved,1167.18,10/11/1992,144.26,1311.44,Standard,medium,small
6638,1902,97,4/18/2017,April,FALSE,Approved,151.96,8/10/1994,50.66,202.62,Standard,medium,large
6982,432,26,4/18/2017,April,TRUE,Approved,762.63,10/11/1992,1230.3,1992.93,Standard,medium,medium
7740,421,18,4/18/2017,April,TRUE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
7995,2139,7,4/18/2017,April,TRUE,Approved,234.43,8/17/2004,745.94,980.37,Road,low,medium
8357,3405,53,4/18/2017,April,TRUE,Approved,101.58,10/2/1992,693.76,795.34,Standard,medium,medium
9549,2081,93,4/18/2017,April,TRUE,Approved,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
9750,41,62,4/18/2017,April,FALSE,Approved,298.72,6/23/1993,179.44,478.16,Standard,medium,medium
10565,3204,14,4/18/2017,April,TRUE,Cancelled,1234.29,3/29/2016,152.55,1386.84,Standard,medium,small
11391,2915,92,4/18/2017,April,FALSE,Approved,1259.36,1/5/2003,155.65,1415.01,Standard,medium,small
12887,1163,0,4/18/2017,April,FALSE,Approved,137.9,7/20/1993,45.96,183.86,Standard,medium,medium
13118,216,0,4/18/2017,April,FALSE,Approved,376.84,5/22/2006,167.21,544.05,Road,medium,medium
13468,2767,58,4/18/2017,April,FALSE,Approved,829.51,11/25/2001,450.77,1280.28,Road,medium,medium
14023,3230,38,4/18/2017,April,FALSE,Approved,826.51,3/16/2011,751.02,1577.53,Standard,medium,medium
14113,1257,7,4/18/2017,April,TRUE,Approved,234.43,8/4/2007,745.94,980.37,Road,low,medium
15606,243,0,4/18/2017,April,FALSE,Approved,45.26,5/26/1993,15.08,60.34,Standard,medium,medium
15811,2162,89,4/18/2017,April,TRUE,Approved,582.48,5/9/2011,1230.27,1812.75,Standard,medium,large
18254,620,19,4/18/2017,April,TRUE,Approved,7.21,4/5/1996,4.8,12.01,Road,high,large
19067,891,6,4/18/2017,April,FALSE,Approved,448.9,11/10/2006,299.27,748.17,Standard,high,medium
19811,1314,48,4/18/2017,April,TRUE,Approved,950.52,10/4/1997,812.44,1762.96,Standard,medium,medium
406,1595,0,4/17/2017,April,FALSE,Approved,215.03,1/16/2004,143.36,358.39,Standard,high,medium
438,1670,76,4/17/2017,April,FALSE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
480,1782,52,4/17/2017,April,TRUE,Approved,829.51,11/25/2001,450.77,1280.28,Road,medium,medium
926,949,23,4/17/2017,April,TRUE,Approved,612.88,6/23/1999,75.75,688.63,Mountain,low,small
1551,124,19,4/17/2017,April,FALSE,Approved,459.71,8/29/2011,114.93,574.64,Mountain,low,medium
2667,3467,52,4/17/2017,April,TRUE,Approved,829.51,11/25/2001,450.77,1280.28,Road,medium,medium
3313,1266,3,4/17/2017,April,TRUE,Approved,388.92,5/10/2005,1702.55,2091.47,Standard,medium,large
3944,508,17,4/17/2017,April,TRUE,Approved,614.8,10/24/1995,409.86,1024.66,Standard,high,medium
4186,2256,15,4/17/2017,April,TRUE,Approved,748.9,3/12/2013,209.84,958.74,Standard,low,medium
4480,1022,1,4/17/2017,April,TRUE,Approved,954.82,12/16/1998,448.68,1403.5,Standard,medium,medium
4821,3121,94,4/17/2017,April,TRUE,Approved,993.66,6/9/2013,641.64,1635.3,Standard,medium,large
5445,2491,82,4/17/2017,April,FALSE,Approved,689.18,8/10/2015,459.46,1148.64,Standard,high,medium
8374,2856,18,4/17/2017,April,TRUE,Approved,431.45,8/25/1997,143.82,575.27,Standard,medium,medium
9857,1852,64,4/17/2017,April,FALSE,Approved,596.55,5/18/2012,872.89,1469.44,Standard,medium,large
10786,1052,36,4/17/2017,April,FALSE,Approved,74.51,12/11/2007,1215.34,1289.85,Standard,low,medium
10801,390,76,4/17/2017,April,FALSE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
11319,504,84,4/17/2017,April,TRUE,Approved,594.68,10/2/1992,198.22,792.9,Road,medium,medium
11397,1211,41,4/17/2017,April,TRUE,Approved,312.74,5/9/2011,104.24,416.98,Road,medium,medium
11659,2778,28,4/17/2017,April,TRUE,Approved,1082.36,8/5/1991,133.78,1216.14,Standard,medium,small
11825,44,3,4/17/2017,April,FALSE,Approved,388.92,3/3/2014,1702.55,2091.47,Standard,medium,large
12593,1227,72,4/17/2017,April,TRUE,Approved,270.3,1/25/1997,90.1,360.4,Standard,medium,medium
13782,1970,95,4/17/2017,April,TRUE,Approved,528.43,9/10/2003,41.13,569.56,Standard,medium,large
13853,1968,11,4/17/2017,April,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
14897,1400,8,4/17/2017,April,TRUE,Cancelled,1516.13,9/9/1994,187.39,1703.52,Road,medium,small
15759,2282,12,4/17/2017,April,FALSE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
16154,813,70,4/17/2017,April,FALSE,Approved,297.43,4/11/2015,198.29,495.72,Standard,high,medium
16302,912,65,4/17/2017,April,TRUE,Approved,778.69,10/22/2005,1028.76,1807.45,Standard,medium,medium
17198,1258,99,4/17/2017,April,FALSE,Approved,770.89,8/10/1994,456.45,1227.34,Standard,medium,medium
18707,2576,48,4/17/2017,April,TRUE,Approved,950.52,7/28/2014,812.44,1762.96,Standard,medium,medium
19349,2013,30,4/17/2017,April,FALSE,Approved,448.9,11/10/2006,299.27,748.17,Standard,high,medium
19436,2030,72,4/17/2017,April,FALSE,Approved,141.4,10/18/2015,771.12,912.52,Standard,medium,medium
19762,631,6,4/17/2017,April,FALSE,Approved,136.73,2/7/2003,91.15,227.88,Standard,high,medium
19858,1065,53,4/17/2017,April,FALSE,Approved,101.58,7/21/2003,693.76,795.34,Standard,medium,medium
583,3053,0,4/16/2017,April,FALSE,Approved,215.14,12/18/2004,75.48,290.62,Road,medium,medium
776,2701,64,4/16/2017,April,FALSE,Approved,596.55,11/5/2010,872.89,1469.44,Standard,medium,large
1250,142,90,4/16/2017,April,FALSE,Approved,290.41,5/10/2005,72.6,363.01,Standard,low,medium
1646,523,16,4/16/2017,April,TRUE,Approved,1479.11,11/9/1996,182.81,1661.92,Standard,high,small
1752,2769,78,4/16/2017,April,TRUE,Approved,709.48,8/2/2015,1055.82,1765.3,Standard,medium,large
2136,1576,39,4/16/2017,April,FALSE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
2630,2444,86,4/16/2017,April,FALSE,Approved,464.72,3/18/2003,309.81,774.53,Road,high,large
3322,960,64,4/16/2017,April,TRUE,Approved,596.55,11/5/2010,872.89,1469.44,Standard,medium,large
3661,701,9,4/16/2017,April,TRUE,Approved,667.4,3/3/2014,75.14,742.54,Road,medium,medium
4367,3320,38,4/16/2017,April,TRUE,Approved,388.92,9/15/2012,1702.55,2091.47,Standard,medium,large
4820,1232,47,4/16/2017,April,TRUE,Approved,1531.42,10/1/2006,189.28,1720.7,Road,low,small
5280,2055,62,4/16/2017,April,FALSE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
6749,1733,81,4/16/2017,April,FALSE,Approved,649.49,12/4/1999,502.47,1151.96,Standard,medium,medium
8095,3184,44,4/16/2017,April,FALSE,Approved,108.76,12/11/2007,1660.88,1769.64,Standard,medium,medium
8206,858,33,4/16/2017,April,FALSE,Approved,1610.9,7/28/2014,199.1,1810,Road,medium,small
8704,613,93,4/16/2017,April,FALSE,Approved,874.9,2/2/2006,583.27,1458.17,Standard,high,medium
8732,1358,91,4/16/2017,April,TRUE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
9137,1377,25,4/16/2017,April,FALSE,Approved,829.65,3/22/2002,709.34,1538.99,Road,medium,medium
10041,491,34,4/16/2017,April,FALSE,Approved,464.72,3/19/2008,309.81,774.53,Road,high,large
10193,2705,86,4/16/2017,April,TRUE,Approved,125.07,8/7/2004,110.56,235.63,Standard,medium,medium
10553,1353,50,4/16/2017,April,FALSE,Approved,131.92,10/18/2015,43.97,175.89,Standard,medium,small
10787,3448,43,4/16/2017,April,FALSE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
11058,452,39,4/16/2017,April,TRUE,Approved,582.48,5/9/2011,1230.27,1812.75,Standard,medium,large
11074,3150,66,4/16/2017,April,TRUE,Approved,525.33,11/5/2010,64.93,590.26,Road,low,small
11599,1396,11,4/16/2017,April,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
13638,1089,97,4/16/2017,April,TRUE,Approved,151.96,3/29/2016,50.66,202.62,Standard,medium,large
14454,3303,66,4/16/2017,April,TRUE,Approved,525.33,5/22/2000,64.93,590.26,Road,low,small
14957,1580,22,4/16/2017,April,FALSE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
15410,2562,32,4/16/2017,April,TRUE,Approved,211.37,3/22/2002,431.33,642.7,Standard,medium,medium
15575,2895,58,4/16/2017,April,FALSE,Approved,141.4,10/18/2015,771.12,912.52,Standard,medium,medium
15583,2872,9,4/16/2017,April,FALSE,Approved,667.4,8/4/2007,75.14,742.54,Road,medium,medium
15609,2609,91,4/16/2017,April,FALSE,Approved,75.26,6/9/2013,25.09,100.35,Standard,medium,medium
16057,1802,17,4/16/2017,April,FALSE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
16209,524,54,4/16/2017,April,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
17110,237,35,4/16/2017,April,FALSE,Approved,954.82,9/28/2004,448.68,1403.5,Standard,medium,medium
17371,3150,19,4/16/2017,April,FALSE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
17408,3315,75,4/16/2017,April,FALSE,Approved,863.95,5/22/2006,1010.02,1873.97,Touring,medium,large
17801,219,69,4/16/2017,April,TRUE,Approved,594.68,10/2/1992,198.22,792.9,Road,medium,medium
18494,1644,9,4/16/2017,April,TRUE,Approved,667.4,11/7/1991,75.14,742.54,Road,medium,medium
18714,1708,28,4/16/2017,April,FALSE,Approved,1516.13,4/20/1993,187.39,1703.52,Road,medium,small
18803,640,46,4/16/2017,April,FALSE,Approved,248.82,4/12/1993,1544.61,1793.43,Standard,low,medium
19183,1493,19,4/16/2017,April,TRUE,Approved,459.71,8/29/2011,114.93,574.64,Mountain,low,medium
91,1579,17,4/15/2017,April,TRUE,Approved,614.8,4/5/1996,409.86,1024.66,Standard,high,medium
946,2097,78,4/15/2017,April,FALSE,Approved,709.48,7/25/2004,1055.82,1765.3,Standard,medium,large
1528,3017,87,4/15/2017,April,FALSE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
1677,41,82,4/15/2017,April,TRUE,Approved,689.18,8/10/2015,459.46,1148.64,Standard,high,medium
1969,626,50,4/15/2017,April,FALSE,Approved,131.92,2/16/2003,43.97,175.89,Standard,medium,small
2696,3433,29,4/15/2017,April,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
3749,26,96,4/15/2017,April,TRUE,Approved,1043.77,1/16/2004,129.01,1172.78,Road,low,small
4060,1718,35,4/15/2017,April,TRUE,Approved,954.82,11/14/2016,448.68,1403.5,Standard,medium,medium
4524,260,72,4/15/2017,April,TRUE,Approved,141.4,8/24/2011,771.12,912.52,Standard,medium,medium
4612,921,63,4/15/2017,April,TRUE,Approved,99.59,12/17/1998,1383.61,1483.2,Standard,medium,medium
5320,2539,31,4/15/2017,April,TRUE,Approved,173.18,11/10/2006,57.73,230.91,Standard,medium,medium
5563,2824,39,4/15/2017,April,TRUE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
5915,3306,59,4/15/2017,April,TRUE,Approved,733.58,7/20/1993,327.98,1061.56,Standard,medium,large
6273,392,35,4/15/2017,April,TRUE,Approved,154.4,7/12/1994,903.11,1057.51,Standard,low,medium
6552,25,54,4/15/2017,April,FALSE,Approved,13.44,10/18/2015,1279.4,1292.84,Standard,medium,medium
6775,1541,45,4/15/2017,April,FALSE,Approved,84.99,4/12/1993,356.5,441.49,Standard,medium,medium
7346,921,7,4/15/2017,April,FALSE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
7512,605,43,4/15/2017,April,TRUE,Approved,649.49,6/4/2012,502.47,1151.96,Standard,medium,medium
8919,625,86,4/15/2017,April,TRUE,Approved,464.72,2/2/2006,309.81,774.53,Road,high,large
8929,1227,97,4/15/2017,April,TRUE,Approved,151.96,8/10/1994,50.66,202.62,Standard,medium,large
9232,3496,29,4/15/2017,April,TRUE,Approved,407.54,7/12/1994,135.85,543.39,Road,medium,medium
9671,284,0,4/15/2017,April,FALSE,Approved,400.13,7/21/2003,133.38,533.51,Road,medium,medium
12733,756,23,4/15/2017,April,FALSE,Approved,612.88,5/7/2011,75.75,688.63,Mountain,low,small
13480,876,41,4/15/2017,April,FALSE,Approved,748.9,12/7/2005,209.84,958.74,Standard,low,medium
13777,2728,80,4/15/2017,April,FALSE,Approved,596.55,5/18/2012,872.89,1469.44,Standard,medium,large
14142,2472,97,4/15/2017,April,FALSE,Approved,667.4,3/3/2014,75.14,742.54,Road,medium,medium
14518,456,92,4/15/2017,April,FALSE,Approved,1259.36,5/6/1991,155.65,1415.01,Standard,medium,small
14561,2755,83,4/15/2017,April,FALSE,Approved,675.03,4/20/1993,1408.91,2083.94,Touring,medium,large
15920,889,13,4/15/2017,April,TRUE,Approved,589.27,8/5/2003,574.62,1163.89,Standard,medium,medium
16058,236,68,4/15/2017,April,FALSE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
16226,1667,53,4/15/2017,April,FALSE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
16796,967,52,4/15/2017,April,FALSE,Approved,829.51,7/20/1993,450.77,1280.28,Road,medium,medium
17215,1421,4,4/15/2017,April,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
17308,2575,35,4/15/2017,April,FALSE,Approved,954.82,12/2/2012,448.68,1403.5,Standard,medium,medium
17482,1926,13,4/15/2017,April,FALSE,Approved,826.51,4/12/1993,751.02,1577.53,Standard,medium,medium
17982,1617,40,4/15/2017,April,TRUE,Approved,874.9,2/2/2006,583.27,1458.17,Standard,high,medium
18587,2605,50,4/15/2017,April,TRUE,Approved,211.37,7/28/2014,431.33,642.7,Standard,medium,medium
18658,3420,51,4/15/2017,April,FALSE,Approved,1203.4,1/21/1991,802.26,2005.66,Standard,high,medium
18710,2037,19,4/15/2017,April,TRUE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
18886,1090,92,4/15/2017,April,TRUE,Approved,1259.36,1/5/2003,155.65,1415.01,Standard,medium,small
102,2353,4,4/14/2017,April,FALSE,Approved,677.48,4/16/2011,451.65,1129.13,Standard,high,medium
586,1047,95,4/14/2017,April,TRUE,Approved,528.43,9/10/2003,41.13,569.56,Standard,medium,large
786,666,0,4/14/2017,April,TRUE,Approved,125.07,8/25/1997,110.56,235.63,Standard,medium,medium
845,1003,81,4/14/2017,April,TRUE,Approved,649.49,12/4/1999,502.47,1151.96,Standard,medium,medium
867,1731,45,4/14/2017,April,FALSE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
1247,1812,81,4/14/2017,April,FALSE,Approved,521.94,7/10/1991,64.51,586.45,Standard,medium,small
2263,361,34,4/14/2017,April,TRUE,Approved,464.72,3/18/2003,309.81,774.53,Road,high,large
2457,2255,75,4/14/2017,April,TRUE,Approved,863.95,1/10/2011,1010.02,1873.97,Touring,medium,large
2561,1942,0,4/14/2017,April,TRUE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
2839,719,11,4/14/2017,April,FALSE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
2895,2062,39,4/14/2017,April,TRUE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
5123,1586,89,4/14/2017,April,TRUE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
5390,1941,70,4/14/2017,April,TRUE,Approved,297.43,4/11/2015,198.29,495.72,Standard,high,medium
5631,1106,88,4/14/2017,April,FALSE,Approved,381.1,12/16/1998,817.36,1198.46,Standard,medium,medium
6960,639,75,4/14/2017,April,TRUE,Approved,863.95,5/22/2006,1010.02,1873.97,Touring,medium,large
8402,3031,81,4/14/2017,April,TRUE,Approved,521.94,12/16/1998,64.51,586.45,Standard,medium,small
8898,254,25,4/14/2017,April,TRUE,Approved,829.65,1/10/2011,709.34,1538.99,Road,medium,medium
9999,165,7,4/14/2017,April,TRUE,Approved,234.43,4/16/2011,745.94,980.37,Road,low,medium
11233,2529,49,4/14/2017,April,TRUE,Approved,733.58,5/21/2015,327.98,1061.56,Standard,medium,large
11427,3336,68,4/14/2017,April,TRUE,Approved,44.71,10/2/1992,1592.19,1636.9,Standard,medium,medium
11570,1950,40,4/14/2017,April,FALSE,Approved,874.9,3/19/2008,583.27,1458.17,Standard,high,medium
12886,2769,78,4/14/2017,April,TRUE,Approved,709.48,9/9/2003,1055.82,1765.3,Standard,medium,large
13087,3077,17,4/14/2017,April,TRUE,Approved,614.8,11/5/2010,409.86,1024.66,Standard,high,medium
13994,2288,70,4/14/2017,April,TRUE,Approved,206.35,5/6/1991,830.24,1036.59,Road,medium,medium
14433,3431,61,4/14/2017,April,TRUE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
15440,499,33,4/14/2017,April,FALSE,Approved,1167.18,10/11/1992,144.26,1311.44,Standard,medium,small
15476,246,0,4/14/2017,April,FALSE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
15904,2303,59,4/14/2017,April,FALSE,Approved,733.58,7/20/1993,327.98,1061.56,Standard,medium,large
16360,3175,81,4/14/2017,April,FALSE,Approved,521.94,7/10/1991,64.51,586.45,Standard,medium,small
17331,2236,26,4/14/2017,April,TRUE,Approved,762.63,3/18/2003,1230.3,1992.93,Standard,medium,medium
19998,2284,87,4/14/2017,April,TRUE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
177,2234,90,4/13/2017,April,FALSE,Approved,290.41,5/10/2005,72.6,363.01,Standard,low,medium
357,1160,77,4/13/2017,April,FALSE,Approved,795.1,1/10/2011,445.21,1240.31,Road,medium,large
541,1499,80,4/13/2017,April,TRUE,Approved,933.84,1/25/1997,139.23,1073.07,Touring,low,medium
580,1447,66,4/13/2017,April,TRUE,Approved,525.33,11/5/2010,64.93,590.26,Road,low,small
940,3197,97,4/13/2017,April,TRUE,Approved,667.4,11/7/1991,75.14,742.54,Road,medium,medium
945,3047,83,4/13/2017,April,FALSE,Approved,675.03,4/20/1993,1408.91,2083.94,Touring,medium,large
1964,2955,67,4/13/2017,April,FALSE,Approved,380.74,4/5/1996,690.49,1071.23,Standard,medium,large
2090,1611,9,4/13/2017,April,TRUE,Approved,1082.36,12/19/1995,133.78,1216.14,Standard,medium,small
2213,1913,90,4/13/2017,April,TRUE,Approved,290.41,1/5/2003,72.6,363.01,Standard,low,medium
3587,2821,17,4/13/2017,April,TRUE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
4028,2984,55,4/13/2017,April,FALSE,Approved,598.76,10/4/1997,1295.43,1894.19,Road,medium,large
4699,2771,3,4/13/2017,April,FALSE,Approved,388.92,11/5/2010,1702.55,2091.47,Standard,medium,large
4933,1247,68,4/13/2017,April,TRUE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
5221,91,2,4/13/2017,April,TRUE,Approved,53.62,9/15/2012,17.87,71.49,Standard,medium,medium
5930,1693,26,4/13/2017,April,FALSE,Approved,762.63,5/26/1993,1230.3,1992.93,Standard,medium,medium
6431,392,4,4/13/2017,April,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
6858,2041,85,4/13/2017,April,TRUE,Approved,205.36,8/2/2015,547.28,752.64,Standard,medium,medium
8933,1124,55,4/13/2017,April,FALSE,Approved,598.76,6/17/2015,1295.43,1894.19,Road,medium,large
9359,3115,39,4/13/2017,April,FALSE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
9456,2105,35,4/13/2017,April,TRUE,Approved,954.82,11/14/2016,448.68,1403.5,Standard,medium,medium
10051,164,82,4/13/2017,April,TRUE,Approved,689.18,8/25/1997,459.46,1148.64,Standard,high,medium
10072,725,1,4/13/2017,April,TRUE,Approved,863.95,9/9/2003,1010.02,1873.97,Touring,medium,large
10296,2397,69,4/13/2017,April,TRUE,Approved,594.68,10/24/1995,198.22,792.9,Road,medium,medium
10415,2493,50,4/13/2017,April,TRUE,Approved,131.92,11/25/2001,43.97,175.89,Standard,medium,small
10442,603,42,4/13/2017,April,TRUE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
10864,3044,79,4/13/2017,April,FALSE,Approved,818.01,8/10/2015,737.57,1555.58,Standard,medium,medium
10929,2152,51,4/13/2017,April,FALSE,Approved,1203.4,2/9/1997,802.26,2005.66,Standard,high,medium
11317,2602,29,4/13/2017,April,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
11978,1110,38,4/13/2017,April,FALSE,Approved,388.92,10/24/1995,1702.55,2091.47,Standard,medium,large
12093,1478,87,4/13/2017,April,TRUE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
13603,838,0,4/13/2017,April,TRUE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
14299,2763,2,4/13/2017,April,TRUE,Approved,53.62,9/15/2012,17.87,71.49,Standard,medium,medium
16587,107,10,4/13/2017,April,FALSE,Approved,363.25,11/9/1996,1103.43,1466.68,Touring,medium,medium
16722,2049,56,4/13/2017,April,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
17125,915,93,4/13/2017,April,FALSE,Cancelled,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
18182,327,24,4/13/2017,April,FALSE,Approved,820.78,5/7/2011,957.02,1777.8,Road,medium,large
18732,2110,5,4/13/2017,April,FALSE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
18952,2443,56,4/13/2017,April,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
19186,570,38,4/13/2017,April,FALSE,Approved,826.51,6/7/2010,751.02,1577.53,Standard,medium,medium
19329,518,16,4/13/2017,April,TRUE,Approved,1479.11,4/5/1996,182.81,1661.92,Standard,high,small
210,3356,63,4/12/2017,April,TRUE,Approved,99.59,10/2/1992,1383.61,1483.2,Standard,medium,medium
347,1777,16,4/12/2017,April,TRUE,Approved,1479.11,9/9/1994,182.81,1661.92,Standard,high,small
490,506,11,4/12/2017,April,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
941,1072,52,4/12/2017,April,FALSE,Approved,820.78,5/26/1993,957.02,1777.8,Road,medium,large
3120,528,17,4/12/2017,April,TRUE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
3668,794,15,4/12/2017,April,FALSE,Approved,748.9,4/5/1996,209.84,958.74,Standard,low,medium
4734,32,21,4/12/2017,April,TRUE,Approved,380.74,4/5/1996,690.49,1071.23,Standard,medium,large
5179,1601,67,4/12/2017,April,TRUE,Approved,376.84,10/22/2005,167.21,544.05,Road,medium,medium
5446,1988,33,4/12/2017,April,TRUE,Approved,1167.18,12/4/1999,144.26,1311.44,Standard,medium,small
5583,2885,26,4/12/2017,April,TRUE,Approved,762.63,5/26/1993,1230.3,1992.93,Standard,medium,medium
6111,588,37,4/12/2017,April,FALSE,Approved,248.82,7/20/1999,1544.61,1793.43,Standard,low,medium
6460,1084,26,4/12/2017,April,TRUE,Approved,762.63,5/26/1993,1230.3,1992.93,Standard,medium,medium
6496,1725,62,4/12/2017,April,TRUE,Cancelled,614.8,5/7/2011,409.86,1024.66,Standard,high,medium
6878,3461,42,4/12/2017,April,FALSE,Approved,1610.9,6/4/2012,199.1,1810,Road,medium,small
6973,780,18,4/12/2017,April,TRUE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
7439,1125,89,4/12/2017,April,TRUE,Approved,57.74,4/20/1993,1305.25,1362.99,Touring,medium,large
7536,2725,97,4/12/2017,April,FALSE,Approved,151.96,3/29/2016,50.66,202.62,Standard,medium,large
8429,1661,89,4/12/2017,April,TRUE,Approved,57.74,4/20/1993,1305.25,1362.99,Touring,medium,large
